"trip_id","arrival_time","departure_time","stop_id","stop_sequence","stop_headsign","pickup_type","drop_off_type","shape_dist_traveled"
"4_2254_20241230","17:09:00","17:09:00","10026_2","21",,"0","0",
"4_2254_20241230","17:10:00","17:10:00","10025_2","22",,"0","0",
"4_2254_20241230","17:11:00","17:11:00","10024_2","23",,"0","0",
"4_2254_20241230","17:12:00","17:12:00","10023_2","24",,"0","0",
"4_2254_20241230","17:13:00","17:13:00","10022_2","25",,"0","0",
"4_2254_20241230","17:13:00","17:13:00","10021_2","26",,"0","0",
"4_2254_20241230","17:14:00","17:14:00","10020_2","27",,"0","0",
"4_2254_20241230","17:15:00","17:15:00","10019_2","28",,"0","0",
"4_2254_20241230","17:17:00","17:17:00","226_2","29",,"0","0",
"4_2254_20241230","17:20:00","17:20:00","222_1","30",,"0","0",
"4_2254_20241230","17:23:00","17:23:00","34_1","31",,"0","0",
"4_2254_20241230","17:25:00","17:25:00","18_1","32",,"0","0",
"4_2254_20241230","17:26:00","17:26:00","19_5","33",,"0","0",
"4_2254_20241230","17:29:00","17:29:00","22_1","34",,"0","0",
"4_2254_20241230","17:31:00","17:31:00","27_8","35",,"1","0",
"4_2171_20241230","16:20:00","16:20:00","27_15","1",,"0","1",
"4_2171_20241230","16:22:00","16:22:00","22_5","2",,"0","0",
"4_2171_20241230","16:24:00","16:24:00","19_7","3",,"0","0",
"4_2171_20241230","16:27:00","16:27:00","18_7","4",,"0","0",
"4_2171_20241230","16:30:00","16:30:00","222_2","5",,"0","0",
"4_2171_20241230","16:32:00","16:32:00","226_1","6",,"0","0",
"4_2171_20241230","16:34:00","16:34:00","10020_1","7",,"0","0",
"4_2171_20241230","16:34:00","16:34:00","10021_1","8",,"0","0",
"4_2171_20241230","16:35:00","16:35:00","10022_1","9",,"0","0",
"4_2171_20241230","16:35:00","16:35:00","10023_1","10",,"0","0",
"4_2171_20241230","16:36:00","16:36:00","10024_1","11",,"0","0",
"4_2171_20241230","16:37:00","16:37:00","10025_1","12",,"0","0",
"4_2171_20241230","16:37:00","16:37:00","10026_1","13",,"0","0",
"4_2171_20241230","16:38:00","16:38:00","10027_1","14",,"0","0",
"4_2171_20241230","16:39:00","16:39:00","10028_1","15",,"0","0",
"4_2171_20241230","16:40:00","16:40:00","10029_3","16",,"0","0",
"4_2171_20241230","16:40:00","16:40:00","10059_1","17",,"0","0",
"4_2171_20241230","16:41:00","16:41:00","10060_1","18",,"0","0",
"4_2171_20241230","16:42:00","16:42:00","10061_1","19",,"0","0",
"4_2171_20241230","16:43:00","16:43:00","10062_1","20",,"0","0",
"4_2171_20241230","16:44:00","16:44:00","10063_1","21",,"0","0",
"4_2171_20241230","16:45:00","16:45:00","10064_1","22",,"0","0",
"4_2171_20241230","16:46:00","16:46:00","10065_1","23",,"0","0",
"4_2171_20241230","16:46:00","16:46:00","10066_1","24",,"0","0",
"4_2171_20241230","16:47:00","16:47:00","10067_1","25",,"0","0",
"4_2171_20241230","16:47:00","16:47:00","10068_1","26",,"0","0",
"4_2171_20241230","16:48:00","16:48:00","10069_1","27",,"0","0",
"4_2171_20241230","16:48:00","16:48:00","10070_1","28",,"0","0",
"4_2171_20241230","16:49:00","16:49:00","10071_1","29",,"0","0",
"4_2171_20241230","16:49:00","16:49:00","10072_1","30",,"0","0",
"4_2171_20241230","16:50:00","16:50:00","10081_1","31",,"0","0",
"4_2171_20241230","16:57:00","16:57:00","10104_1","32",,"0","0",
"4_2171_20241230","16:58:00","16:58:00","10087_1","33",,"0","0",
"4_2171_20241230","16:59:00","16:59:00","10088_1","34",,"0","0",
"4_2171_20241230","17:07:00","17:07:00","10089_1","35",,"0","0",
"4_2171_20241230","17:10:00","17:10:00","10090_1","36",,"0","0",
"4_2171_20241230","17:14:00","17:14:00","10091_1","37",,"0","0",
"4_2171_20241230","17:20:00","17:20:00","10092_1","38",,"0","0",
"4_2171_20241230","17:21:00","17:21:00","10093_1","39",,"0","0",
"4_2171_20241230","17:22:00","17:22:00","10094_1","40",,"0","0",
"4_2171_20241230","17:23:00","17:23:00","10095_1","41",,"0","0",
"4_2171_20241230","17:25:00","17:25:00","10100_1","42",,"0","0",
"4_2171_20241230","17:26:00","17:26:00","10099_1","43",,"0","0",
"4_2171_20241230","17:27:00","17:27:00","10098_1","44",,"0","0",
"4_2171_20241230","17:27:00","17:27:00","10097_1","45",,"0","0",
"4_2171_20241230","17:30:00","17:30:00","10103_1","46",,"0","0",
"4_2171_20241230","17:31:00","17:31:00","10102_1","47",,"0","0",
"4_2171_20241230","17:32:00","17:32:00","10096_1","48",,"1","0",
"4_2260_20241230","16:00:00","16:00:00","10072_1","1",,"0","1",
"4_2260_20241230","16:01:00","16:01:00","10081_2","2",,"0","0",
"4_2260_20241230","16:02:00","16:02:00","10080_2","3",,"0","0",
"4_2260_20241230","16:02:00","16:02:00","10079_2","4",,"0","0",
"4_2260_20241230","16:03:00","16:03:00","10078_2","5",,"0","0",
"4_2260_20241230","16:04:00","16:04:00","10077_2","6",,"0","0",
"4_2260_20241230","16:06:00","16:06:00","10076_2","7",,"0","0",
"4_2260_20241230","16:07:00","16:07:00","10075_2","8",,"0","0",
"4_2260_20241230","16:08:00","16:08:00","10074_2","9",,"0","0",
"4_2260_20241230","16:10:00","16:10:00","10073_2","10",,"0","0",
"4_2260_20241230","16:13:00","16:13:00","10032_2","11",,"0","0",
"4_2260_20241230","16:14:00","16:14:00","10031_2","12",,"0","0",
"4_2260_20241230","16:15:00","16:15:00","10030_2","13",,"0","0",
"4_2260_20241230","16:16:00","16:16:00","10029_2","14",,"0","0",
"4_2260_20241230","16:17:00","16:17:00","10028_2","15",,"0","0",
"4_2260_20241230","16:18:00","16:18:00","10027_2","16",,"0","0",
"4_2260_20241230","16:19:00","16:19:00","10026_2","17",,"0","0",
"4_2260_20241230","16:20:00","16:20:00","10025_2","18",,"0","0",
"4_2260_20241230","16:21:00","16:21:00","10024_2","19",,"0","0",
"4_2260_20241230","16:22:00","16:22:00","10023_2","20",,"0","0",
"4_2260_20241230","16:23:00","16:23:00","10022_2","21",,"0","0",
"4_2260_20241230","16:23:00","16:23:00","10021_2","22",,"0","0",
"4_2260_20241230","16:24:00","16:24:00","10020_2","23",,"0","0",
"4_2260_20241230","16:25:00","16:25:00","10019_2","24",,"0","0",
"4_2260_20241230","16:27:00","16:27:00","226_2","25",,"0","0",
"4_2260_20241230","16:30:00","16:30:00","222_1","26",,"0","0",
"4_2260_20241230","16:33:00","16:33:00","34_1","27",,"0","0",
"4_2260_20241230","16:35:00","16:35:00","18_1","28",,"0","0",
"4_2260_20241230","16:36:00","16:36:00","19_5","29",,"0","0",
"4_2260_20241230","16:39:00","16:39:00","22_1","30",,"0","0",
"4_2260_20241230","16:41:00","16:41:00","27_8","31",,"1","0",
"4_259_20241230","15:30:00","15:30:00","27_15","1",,"0","1",
"4_259_20241230","15:32:00","15:32:00","22_5","2",,"0","0",
"4_259_20241230","15:34:00","15:34:00","19_7","3",,"0","0",
"4_259_20241230","15:37:00","15:37:00","18_7","4",,"0","0",
"4_259_20241230","15:40:00","15:40:00","222_2","5",,"0","0",
"4_259_20241230","15:42:00","15:42:00","226_1","6",,"0","0",
"4_259_20241230","15:44:00","15:44:00","10020_1","7",,"0","0",
"4_259_20241230","15:44:00","15:44:00","10021_1","8",,"0","0",
"4_259_20241230","15:45:00","15:45:00","10022_1","9",,"0","0",
"4_259_20241230","15:45:00","15:45:00","10023_1","10",,"0","0",
"4_259_20241230","15:46:00","15:46:00","10024_1","11",,"0","0",
"4_259_20241230","15:47:00","15:47:00","10025_1","12",,"0","0",
"4_259_20241230","15:47:00","15:47:00","10026_1","13",,"0","0",
"4_259_20241230","15:48:00","15:48:00","10027_1","14",,"0","0",
"4_259_20241230","15:49:00","15:49:00","10028_1","15",,"0","0",
"4_259_20241230","15:50:00","15:50:00","10029_3","16",,"0","0",
"4_259_20241230","15:50:00","15:50:00","10059_1","17",,"0","0",
"4_259_20241230","15:51:00","15:51:00","10060_1","18",,"0","0",
"4_259_20241230","15:52:00","15:52:00","10061_1","19",,"0","0",
"4_259_20241230","15:53:00","15:53:00","10062_1","20",,"0","0",
"4_259_20241230","15:54:00","15:54:00","10063_1","21",,"0","0",
"4_259_20241230","15:55:00","15:55:00","10064_1","22",,"0","0",
"4_259_20241230","15:56:00","15:56:00","10065_1","23",,"0","0",
"4_259_20241230","15:56:00","15:56:00","10066_1","24",,"0","0",
"4_259_20241230","15:57:00","15:57:00","10067_1","25",,"0","0",
"4_259_20241230","15:57:00","15:57:00","10068_1","26",,"0","0",
"4_259_20241230","15:58:00","15:58:00","10069_1","27",,"0","0",
"4_259_20241230","15:58:00","15:58:00","10070_1","28",,"0","0",
"4_259_20241230","15:59:00","15:59:00","10071_1","29",,"0","0",
"4_259_20241230","15:59:00","15:59:00","10072_1","30",,"0","0",
"4_259_20241230","16:00:00","16:00:00","10081_1","31",,"0","0",
"4_259_20241230","16:05:00","16:05:00","10085_1","32",,"0","0",
"4_259_20241230","16:09:00","16:09:00","10086_9","33",,"1","0",
"4_2210_20241230","15:21:00","15:21:00","10086_2","1",,"0","1",
"4_2210_20241230","15:21:00","15:21:00","10085_2","2",,"0","0",
"4_2210_20241230","15:26:00","15:26:00","10081_2","3",,"0","0",
"4_2210_20241230","15:26:00","15:26:00","10072_2","4",,"0","0",
"4_2210_20241230","15:27:00","15:27:00","10071_2","5",,"0","0",
"4_2210_20241230","15:27:00","15:27:00","10070_2","6",,"0","0",
"4_2210_20241230","15:28:00","15:28:00","10069_2","7",,"0","0",
"4_2210_20241230","15:28:00","15:28:00","10068_2","8",,"0","0",
"4_2210_20241230","15:29:00","15:29:00","10067_2","9",,"0","0",
"4_2210_20241230","15:29:00","15:29:00","10066_2","10",,"0","0",
"4_2210_20241230","15:30:00","15:30:00","10065_2","11",,"0","0",
"4_2210_20241230","15:31:00","15:31:00","10064_2","12",,"0","0",
"4_2210_20241230","15:32:00","15:32:00","10063_2","13",,"0","0",
"4_2210_20241230","15:32:00","15:32:00","10062_2","14",,"0","0",
"4_2210_20241230","15:33:00","15:33:00","10061_2","15",,"0","0",
"4_2210_20241230","15:34:00","15:34:00","10060_2","16",,"0","0",
"4_2210_20241230","15:34:00","15:34:00","10059_2","17",,"0","0",
"4_2210_20241230","15:36:00","15:36:00","10029_2","18",,"0","0",
"4_2210_20241230","15:37:00","15:37:00","10028_2","19",,"0","0",
"4_2210_20241230","15:38:00","15:38:00","10027_2","20",,"0","0",
"4_2210_20241230","15:39:00","15:39:00","10026_2","21",,"0","0",
"4_2210_20241230","15:40:00","15:40:00","10025_2","22",,"0","0",
"4_2210_20241230","15:41:00","15:41:00","10024_2","23",,"0","0",
"4_2210_20241230","15:42:00","15:42:00","10023_2","24",,"0","0",
"4_2210_20241230","15:43:00","15:43:00","10022_2","25",,"0","0",
"4_2210_20241230","15:43:00","15:43:00","10021_2","26",,"0","0",
"4_2210_20241230","15:44:00","15:44:00","10020_2","27",,"0","0",
"4_2210_20241230","15:45:00","15:45:00","10019_2","28",,"0","0",
"4_2210_20241230","15:47:00","15:47:00","226_2","29",,"0","0",
"4_2210_20241230","15:50:00","15:50:00","222_1","30",,"0","0",
"4_2210_20241230","15:53:00","15:53:00","34_1","31",,"0","0",
"4_2210_20241230","15:55:00","15:55:00","18_1","32",,"0","0",
"4_2210_20241230","15:56:00","15:56:00","19_5","33",,"0","0",
"4_2210_20241230","15:59:00","15:59:00","22_1","34",,"0","0",
"4_2210_20241230","16:01:00","16:01:00","27_8","35",,"1","0",
"4_2168_20241230","14:40:00","14:40:00","27_15","1",,"0","1",
"4_2168_20241230","14:42:00","14:42:00","22_5","2",,"0","0",
"4_2168_20241230","14:44:00","14:44:00","19_7","3",,"0","0",
"4_2168_20241230","14:47:00","14:47:00","18_7","4",,"0","0",
"4_2168_20241230","14:50:00","14:50:00","222_2","5",,"0","0",
"4_2168_20241230","14:52:00","14:52:00","226_1","6",,"0","0",
"4_2168_20241230","14:54:00","14:54:00","10020_1","7",,"0","0",
"4_2168_20241230","14:54:00","14:54:00","10021_1","8",,"0","0",
"4_2168_20241230","14:55:00","14:55:00","10022_1","9",,"0","0",
"4_2168_20241230","14:55:00","14:55:00","10023_1","10",,"0","0",
"4_2168_20241230","14:56:00","14:56:00","10024_1","11",,"0","0",
"4_2168_20241230","14:57:00","14:57:00","10025_1","12",,"0","0",
"4_2168_20241230","14:57:00","14:57:00","10026_1","13",,"0","0",
"4_2168_20241230","14:58:00","14:58:00","10027_1","14",,"0","0",
"4_2168_20241230","14:59:00","14:59:00","10028_1","15",,"0","0",
"4_2168_20241230","15:00:00","15:00:00","10029_3","16",,"0","0",
"4_2168_20241230","15:00:00","15:00:00","10059_1","17",,"0","0",
"4_2168_20241230","15:01:00","15:01:00","10060_1","18",,"0","0",
"4_2168_20241230","15:02:00","15:02:00","10061_1","19",,"0","0",
"4_2168_20241230","15:03:00","15:03:00","10062_1","20",,"0","0",
"4_2168_20241230","15:04:00","15:04:00","10063_1","21",,"0","0",
"4_2168_20241230","15:05:00","15:05:00","10064_1","22",,"0","0",
"4_2168_20241230","15:06:00","15:06:00","10065_1","23",,"0","0",
"4_2168_20241230","15:06:00","15:06:00","10066_1","24",,"0","0",
"4_2168_20241230","15:07:00","15:07:00","10067_1","25",,"0","0",
"4_2168_20241230","15:07:00","15:07:00","10068_1","26",,"0","0",
"4_2168_20241230","15:08:00","15:08:00","10069_1","27",,"0","0",
"4_2168_20241230","15:08:00","15:08:00","10070_1","28",,"0","0",
"4_2168_20241230","15:09:00","15:09:00","10071_1","29",,"0","0",
"4_2168_20241230","15:09:00","15:09:00","10072_1","30",,"0","0",
"4_2168_20241230","15:10:00","15:10:00","10081_1","31",,"0","0",
"4_2168_20241230","15:17:00","15:17:00","10104_1","32",,"0","0",
"4_2168_20241230","15:18:00","15:18:00","10087_1","33",,"0","0",
"4_2168_20241230","15:19:00","15:19:00","10088_1","34",,"0","0",
"4_2168_20241230","15:27:00","15:27:00","10089_1","35",,"0","0",
"4_2168_20241230","15:30:00","15:30:00","10090_1","36",,"0","0",
"4_2168_20241230","15:34:00","15:34:00","10091_1","37",,"0","0",
"4_2168_20241230","15:40:00","15:40:00","10092_1","38",,"0","0",
"4_2168_20241230","15:41:00","15:41:00","10093_1","39",,"0","0",
"4_2168_20241230","15:42:00","15:42:00","10094_1","40",,"0","0",
"4_2168_20241230","15:43:00","15:43:00","10095_1","41",,"0","0",
"4_2168_20241230","15:45:00","15:45:00","10100_1","42",,"0","0",
"4_2168_20241230","15:46:00","15:46:00","10099_1","43",,"0","0",
"4_2168_20241230","15:47:00","15:47:00","10098_1","44",,"0","0",
"4_2168_20241230","15:47:00","15:47:00","10097_1","45",,"0","0",
"4_2168_20241230","15:50:00","15:50:00","10103_1","46",,"0","0",
"4_2168_20241230","15:51:00","15:51:00","10102_1","47",,"0","0",
"4_2168_20241230","15:52:00","15:52:00","10096_1","48",,"1","0",
"4_2216_20241230","14:31:00","14:31:00","10086_2","1",,"0","1",
"4_2216_20241230","14:31:00","14:31:00","10085_2","2",,"0","0",
"4_2216_20241230","14:36:00","14:36:00","10081_2","3",,"0","0",
"4_2216_20241230","14:36:00","14:36:00","10072_2","4",,"0","0",
"4_2216_20241230","14:37:00","14:37:00","10071_2","5",,"0","0",
"4_2216_20241230","14:37:00","14:37:00","10070_2","6",,"0","0",
"4_2216_20241230","14:38:00","14:38:00","10069_2","7",,"0","0",
"4_2216_20241230","14:38:00","14:38:00","10068_2","8",,"0","0",
"4_2216_20241230","14:39:00","14:39:00","10067_2","9",,"0","0",
"4_2216_20241230","14:39:00","14:39:00","10066_2","10",,"0","0",
"4_2216_20241230","14:40:00","14:40:00","10065_2","11",,"0","0",
"4_2216_20241230","14:41:00","14:41:00","10064_2","12",,"0","0",
"4_2216_20241230","14:42:00","14:42:00","10063_2","13",,"0","0",
"4_2216_20241230","14:42:00","14:42:00","10062_2","14",,"0","0",
"4_2216_20241230","14:43:00","14:43:00","10061_2","15",,"0","0",
"4_2216_20241230","14:44:00","14:44:00","10060_2","16",,"0","0",
"4_2216_20241230","14:44:00","14:44:00","10059_2","17",,"0","0",
"4_2216_20241230","14:46:00","14:46:00","10029_2","18",,"0","0",
"4_2216_20241230","14:47:00","14:47:00","10028_2","19",,"0","0",
"4_2216_20241230","14:48:00","14:48:00","10027_2","20",,"0","0",
"4_2216_20241230","14:49:00","14:49:00","10026_2","21",,"0","0",
"4_2216_20241230","14:50:00","14:50:00","10025_2","22",,"0","0",
"4_2216_20241230","14:51:00","14:51:00","10024_2","23",,"0","0",
"4_2216_20241230","14:52:00","14:52:00","10023_2","24",,"0","0",
"4_2216_20241230","14:53:00","14:53:00","10022_2","25",,"0","0",
"4_2216_20241230","14:53:00","14:53:00","10021_2","26",,"0","0",
"4_2216_20241230","14:54:00","14:54:00","10020_2","27",,"0","0",
"4_2216_20241230","14:55:00","14:55:00","10019_2","28",,"0","0",
"4_2216_20241230","14:57:00","14:57:00","226_2","29",,"0","0",
"4_2216_20241230","15:00:00","15:00:00","222_1","30",,"0","0",
"4_2216_20241230","15:03:00","15:03:00","34_1","31",,"0","0",
"4_2216_20241230","15:05:00","15:05:00","18_1","32",,"0","0",
"4_2216_20241230","15:06:00","15:06:00","19_5","33",,"0","0",
"4_2216_20241230","15:09:00","15:09:00","22_1","34",,"0","0",
"4_2216_20241230","15:11:00","15:11:00","27_8","35",,"1","0",
"4_2186_20241230","13:50:00","13:50:00","27_15","1",,"0","1",
"4_2186_20241230","13:52:00","13:52:00","22_5","2",,"0","0",
"4_2186_20241230","13:54:00","13:54:00","19_7","3",,"0","0",
"4_2186_20241230","13:57:00","13:57:00","18_7","4",,"0","0",
"4_2186_20241230","14:00:00","14:00:00","222_2","5",,"0","0",
"4_2186_20241230","14:02:00","14:02:00","226_1","6",,"0","0",
"4_2186_20241230","14:04:00","14:04:00","10020_1","7",,"0","0",
"4_2186_20241230","14:04:00","14:04:00","10021_1","8",,"0","0",
"4_2186_20241230","14:05:00","14:05:00","10022_1","9",,"0","0",
"4_2186_20241230","14:05:00","14:05:00","10023_1","10",,"0","0",
"4_2186_20241230","14:06:00","14:06:00","10024_1","11",,"0","0",
"4_2186_20241230","14:07:00","14:07:00","10025_1","12",,"0","0",
"4_2186_20241230","14:07:00","14:07:00","10026_1","13",,"0","0",
"4_2186_20241230","14:08:00","14:08:00","10027_1","14",,"0","0",
"4_2186_20241230","14:09:00","14:09:00","10028_1","15",,"0","0",
"4_2186_20241230","14:10:00","14:10:00","10029_1","16",,"0","0",
"4_2186_20241230","14:11:00","14:11:00","10030_1","17",,"0","0",
"4_2186_20241230","14:13:00","14:13:00","10031_1","18",,"0","0",
"4_2186_20241230","14:14:00","14:14:00","10032_1","19",,"0","0",
"4_2186_20241230","14:15:00","14:15:00","10073_1","20",,"0","0",
"4_2186_20241230","14:18:00","14:18:00","10074_1","21",,"0","0",
"4_2186_20241230","14:19:00","14:19:00","10075_1","22",,"0","0",
"4_2186_20241230","14:20:00","14:20:00","10076_1","23",,"0","0",
"4_2186_20241230","14:22:00","14:22:00","10077_1","24",,"0","0",
"4_2186_20241230","14:23:00","14:23:00","10078_1","25",,"0","0",
"4_2186_20241230","14:24:00","14:24:00","10079_1","26",,"0","0",
"4_2186_20241230","14:25:00","14:25:00","10080_1","27",,"0","0",
"4_2186_20241230","14:26:00","14:26:00","10081_1","28",,"0","0",
"4_2186_20241230","14:26:00","14:26:00","10072_2","29",,"0","0",
"4_2186_20241230","14:30:00","14:30:00","10071_9","30",,"1","0",
"4_2213_20241230","13:01:00","13:01:00","10096_2","1",,"0","1",
"4_2213_20241230","13:02:00","13:02:00","10102_2","2",,"0","0",
"4_2213_20241230","13:02:00","13:02:00","10103_2","3",,"0","0",
"4_2213_20241230","13:05:00","13:05:00","10097_2","4",,"0","0",
"4_2213_20241230","13:05:00","13:05:00","10098_2","5",,"0","0",
"4_2213_20241230","13:06:00","13:06:00","10099_2","6",,"0","0",
"4_2213_20241230","13:07:00","13:07:00","10100_2","7",,"0","0",
"4_2213_20241230","13:10:00","13:10:00","10095_2","8",,"0","0",
"4_2213_20241230","13:11:00","13:11:00","10094_2","9",,"0","0",
"4_2213_20241230","13:12:00","13:12:00","10093_2","10",,"0","0",
"4_2213_20241230","13:13:00","13:13:00","10092_2","11",,"0","0",
"4_2213_20241230","13:19:00","13:19:00","10091_2","12",,"0","0",
"4_2213_20241230","13:23:00","13:23:00","10090_2","13",,"0","0",
"4_2213_20241230","13:26:00","13:26:00","10089_2","14",,"0","0",
"4_2213_20241230","13:34:00","13:34:00","10088_2","15",,"0","0",
"4_2213_20241230","13:35:00","13:35:00","10087_2","16",,"0","0",
"4_2213_20241230","13:36:00","13:36:00","10104_2","17",,"0","0",
"4_2213_20241230","13:41:00","13:41:00","10081_2","18",,"0","0",
"4_2213_20241230","13:41:00","13:41:00","10072_2","19",,"0","0",
"4_2213_20241230","13:42:00","13:42:00","10071_2","20",,"0","0",
"4_2213_20241230","13:42:00","13:42:00","10070_2","21",,"0","0",
"4_2213_20241230","13:43:00","13:43:00","10069_2","22",,"0","0",
"4_2213_20241230","13:43:00","13:43:00","10068_2","23",,"0","0",
"4_2213_20241230","13:44:00","13:44:00","10067_2","24",,"0","0",
"4_2213_20241230","13:44:00","13:44:00","10066_2","25",,"0","0",
"4_2213_20241230","13:45:00","13:45:00","10065_2","26",,"0","0",
"4_2213_20241230","13:46:00","13:46:00","10064_2","27",,"0","0",
"4_2213_20241230","13:47:00","13:47:00","10063_2","28",,"0","0",
"4_2213_20241230","13:47:00","13:47:00","10062_2","29",,"0","0",
"4_2213_20241230","13:48:00","13:48:00","10061_2","30",,"0","0",
"4_2213_20241230","13:49:00","13:49:00","10060_2","31",,"0","0",
"4_2213_20241230","13:49:00","13:49:00","10059_2","32",,"0","0",
"4_2213_20241230","13:51:00","13:51:00","10029_2","33",,"0","0",
"4_2213_20241230","13:52:00","13:52:00","10028_2","34",,"0","0",
"4_2213_20241230","13:53:00","13:53:00","10027_2","35",,"0","0",
